external_id,name,clean_name,type,inn_bin,role,country,date_base
000001187,"ТОО ""TAIR Transport company""",TAIR Transport company ТОО,ТОО,240540008091,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001188,"ТОО  ""Миле""",Миле ТОО,ТОО,080540014458,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001191,"ТОО ""Компания Артель""",Компания Артель ТОО,ТОО,100240007331,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001192,"ТОО """"ASTANA AGASH ALEMI""""",ASTANA AGASH ALEMI ТОО,ТОО,230640027159,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001193,"ТОО ""Direct Channel Technology""",Direct Channel Technology ТОО,ТОО,100940014396,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001195,"ТОО ""ДИРАМ""",ДИРАМ ТОО,ТОО,190740017145,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001202,"АО ""Лечебно-оздоровительный комплекс ""Ок-Жетпес""",Лечебно-оздоровительный комплекс Ок-Жетпес АО,АО,051040005150,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001203,"ТОО ""Зерновая индустрия-Астана""",Зерновая индустрия-Астана ТОО,ТОО,000440002713,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001206,"ТОО ""TAZA CITY""",TAZA CITY ТОО,ТОО,190240008613,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001208,"ТОО ""SAT IN TRADE""",SAT IN TRADE ТОО,ТОО,230840039249,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001209,"ТОО ""G HUB""",G HUB ТОО,ТОО,210640027751,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001212,"ТОО ""KLM Solutions""",KLM Solutions ТОО,ТОО,230540044373,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001213,"ТОО ""PetroRetail""",PetroRetail ТОО,ТОО,181040037076,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001215,"ТОО ""Швейная марка""",Швейная марка ТОО,ТОО,140940006029,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001217,ТОО ''Универсал Кетринг'',''Универсал Кетринг'' ТОО,ТОО,000140004312,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001222,"ТОО ""Soventus Energy""",Soventus Energy ТОО,ТОО,131140025829,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001230,"ТОО ""ТРИТОН КРОВЛЯ""",ТРИТОН КРОВЛЯ ТОО,ТОО,220840005381,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001235,"ТОО ""Aldar EuroAsia Hospitality (Алдар ЕвроАзия Хоспиталити)""",Aldar EuroAsia Hospitality (Алдар ЕвроАзия Хоспиталити) ТОО,ТОО,180540018684,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001238,"ТОО ""Logistic project""",Logistic project ТОО,ТОО,240540003556,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001242,"АО ""Нефтяная страховая компания""",Нефтяная страховая компания АО,АО,960440000716,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001246,"ТОО ""Gamma Coating"" (""Гамма Коутинг"")",Gamma Coating (Гамма Коутинг) ТОО,ТОО,090740017650,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001247,"ТОО ""Kazakhstan International School Astana""",Kazakhstan International School Astana ТОО,ТОО,190640015244,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001255,"ТОО ""Caspian Automative""",Caspian Automative ТОО,ТОО,110440013137,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001256,"ТОО ""we brand.""",we brand. ТОО,ТОО,191040004913,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001257,"ТОО ""Торгово-Промышленная компания MARYAN""",Торгово-Промышленная компания MARYAN ТОО,ТОО,250840030556,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001258,"ТОО ""Гидробаланс""",Гидробаланс ТОО,ТОО,181140002166,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001260,"ТОО ""Ракурс NS""",Ракурс NS ТОО,ТОО,020540004767,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001262,"ТОО ""Интернет-компания PS""",Интернет-компания PS ТОО,ТОО,080840007694,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001263,"Maх Jordan/""МаксДжордан ТОО ",Maх Jordan/МаксДжордан ТОО,ТОО,070440014472,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001265,"ТОО ""Get Energy (Гет Энерджи)""",Get Energy (Гет Энерджи) ТОО,ТОО,170540026252,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001266,"ТОО ""Imperial tailoring Company"" (Империал Теилоринг Компании)",Imperial tailoring Company (Империал Теилоринг Компании) ТОО,ТОО,030840010813,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001269,"ТОО ""Современные Печатные технологии """,Современные Печатные технологии  ТОО,ТОО,151140003068,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001279,"ТОО ""Tizimapp""",Tizimapp ТОО,ТОО,251140023550,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001282,"ТОО ""КазЭнергоПром Sistems""",КазЭнергоПром Sistems ТОО,ТОО,130440012648,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001287,"ТОО ""Robinz Electro""",Robinz Electro ТОО,ТОО,200640026234,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001289, ORKIN ТОО ,ORKIN ТОО,ТОО,160340001007,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001291,"ТОО ""MICROCLIMAT SERVICE""",MICROCLIMAT SERVICE ТОО,ТОО,181040027564,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001292,"ТОО ""Qazaq Proff""",Qazaq Proff ТОО,ТОО,210740028972,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001295,HOME LIFT MONTAZH KZ ТОО ,HOME LIFT MONTAZH KZ ТОО,ТОО,240540014313,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001296,"Филиал ТОО ""Alina Group"" в городе Астана",Филиал Alina Group в городе Астана ТОО,ТОО,151241022927,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001302,"ТОО ""Гер-строй-сервис""",Гер-строй-сервис ТОО,ТОО,060440011179,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001306,"ТОО ""ДНС КАЗАХСТАН""",ДНС КАЗАХСТАН ТОО,ТОО,210140004940,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001307,"АО ""Компания по страхованию жизни ""Коммеск-Өмір""",Компания по страхованию жизни Коммеск-Өмір АО,АО,911140000055,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001312,"ТОО ""ЛАБОРАТОРИЯ ЭНЕРГОЭФФЕКТИВНЫХ РЕШЕНИЙ - КАЗАХСТАН""",ЛАБОРАТОРИЯ ЭНЕРГОЭФФЕКТИВНЫХ РЕШЕНИЙ - КАЗАХСТАН ТОО,ТОО,240540009446,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001315,"ТОО ""AFitness""",AFitness ТОО,ТОО,230640034924,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001316,"ТОО ""БОРК-Казахстан""",БОРК-Казахстан ТОО,ТОО,110540012688,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001317,"ТОО ""TURAN Palace""",TURAN Palace ТОО,ТОО,210340034820,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001318,ИП ADILI DIGITAL PRINT,ADILI DIGITAL PRINT ИП,ИП,710107300139,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001321,"ТОО ""ESG HOLDING""",ESG HOLDING ТОО,ТОО,060340017134,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001323,"ТОО ""Jedikuna""",Jedikuna ТОО,ТОО,251240002115,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001324,"ТОО ""АДИЛИ ТЕКСТИЛЬ""",АДИЛИ ТЕКСТИЛЬ ТОО,ТОО,140740004607,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001325,"ТОО ""ICEBAHACOMPANY""",ICEBAHACOMPANY ТОО,ТОО,080540013777,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001330,"ТОО ""АгроТехМенеджмент""",АгроТехМенеджмент ТОО,ТОО,161040015339,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001334,"ТОО ""Айназ 2024""",Айназ 2024 ТОО,ТОО,240340018725,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001335,"ТОО ""Glass Building Construction""",Glass Building Construction ТОО,ТОО,250540021942,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001337,"ТОО ""Автоматические котлы KZ""",Автоматические котлы KZ ТОО,ТОО,200740007132,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001338,ProMetEn ТОО,ProMetEn ТОО,ТОО,250340011600,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001339,"ТОО ""CUPERTINO KAZAKHSTAN""",CUPERTINO KAZAKHSTAN ТОО,ТОО,250940001952,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001340,"ТОО ""AstanaCars""",AstanaCars ТОО,ТОО,230140042273,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001342,"РГП на ПХВ  ""Информационно-производственный центр"" Министерства внутренних дел Республики Казахстан",РГП на ПХВ Информационно-производственный центр Министерства внутренних дел Республики Казахстан,РГП на ПХВ,990440001531,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001343,"ТОО ""Стальной двор-Астана""",Стальной двор-Астана ТОО,ТОО,110240017618,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001344,"ТОО ""220 VOLT""",220 VOLT ТОО,ТОО,050540006372,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001349,"ТОО ""Eurasian Trading Group""",Eurasian Trading Group ТОО,ТОО,140640002134,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001351,"ТОО ""NFactorial School""",NFactorial School ТОО,ТОО,200640029308,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001352,"ТОО ""Прана ЖБИ""",Прана ЖБИ ТОО,ТОО,191040034826,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001355,"ТОО ""Dsa-decor плюс""",Dsa-decor плюс ТОО,ТОО,160940023429,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001356,"ТОО ""DK&Flowers""",DK&Flowers ТОО,ТОО,210140028125,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001358,"ТОО ""Dosled""",Dosled ТОО,ТОО,191040013685,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001362,"ТОО ""BolashakStroyService""",BolashakStroyService ТОО,ТОО,210540037119,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001364,"ТОО ""LOTOS&CO""",LOTOS&CO ТОО,ТОО,240440022330,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000001365,"ТОО ""ACRE (АКРА)""",ACRE (АКРА) ТОО,ТОО,170940003822,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000364,"ТОО ""Lift Capital """,Lift Capital  ТОО,ТОО,170840036805,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000365,Alem Auto trade ТОО ,Alem Auto trade ТОО,ТОО,170240004082,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000366,Первое кредитное бюро ТОО ,Первое кредитное бюро ТОО,ТОО,040940002421,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000368,"ТОО ""Alash S """,Alash S  ТОО,ТОО,200840000822,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000373,"ТОО ""ABIO """,ABIO  ТОО,ТОО,190240022996,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000376,"ТОО ""Казахстанская торговая группа""",Казахстанская торговая группа ТОО,ТОО,130240006263,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000377,Abli-hotels ТОО ,Abli-hotels ТОО,ТОО,160640005856,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000378,"ТОО ""СК Агросторойремсервис "" ",СК Агросторойремсервис  ТОО,ТОО,121040000274,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000273,IT Generation ТОО ,IT Generation ТОО,ТОО,100240016589,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000275,Chak Chak Media ТОО,Chak Chak Media ТОО,ТОО,200140005759,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000276,Ами2017 ТОО ,Ами2017 ТОО,ТОО,190840005737,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000281,"ТОО ""12 месяцев Астана""",12 месяцев Астана ТОО,ТОО,090940000711,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000283,CleanHouse Astana ТОО ,CleanHouse Astana ТОО,ТОО,150740007180,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000286,Энерголайт ТОО ,Энерголайт ТОО,ТОО,190240033387,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000287,"ТОО ""Альфа КТ"" ",Альфа КТ ТОО,ТОО,970740001482,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000289,Астанаэнергосбыт ТОО ,Астанаэнергосбыт ТОО,ТОО,040940002605,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000010,ТОО «ГидроТех Снаб Астана» ,ГидроТех Снаб Астана ТОО,ТОО,101140009743,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000062,Professional Accounting Services ТОО,Professional Accounting Services ТОО,ТОО,121140004042,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000063,"ТОО ""Трансавиа""",Трансавиа ТОО,ТОО,000640002027,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000064,Manegement company M&M ТОО,Manegement company M&M ТОО,ТОО,160740009149,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000065,SKA-STROY ТОО,SKA-STROY ТОО,ТОО,180440025798,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000066,Компания Дара-М ТОО,Компания Дара-М ТОО,ТОО,140540008437,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000067,"ТОО ""Белый Ветер KZ""",Белый Ветер KZ ТОО,ТОО,110340018293,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000068,BUILDING RESOURCES ТОО,BUILDING RESOURCES ТОО,ТОО,070340020888,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000521,Путеводитель столицы ТОО ,Путеводитель столицы ТОО,ТОО,190940029671,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000522,KENGURU KZ ТОО ,KENGURU KZ ТОО,ТОО,200440000510,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000523,Евролес ТОО ,Евролес ТОО,ТОО,120540005141,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000524,ТОО Проекная Академия KAZGOR ,Проекная Академия KAZGOR ТОО,ТОО,031240000986,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000526,ТанШолпан НТ ТОО ,ТанШолпан НТ ТОО,ТОО,010840005803,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000292,"ТОО ""АртықШылық""",АртықШылық ТОО,ТОО,131240007558,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000294,"ТОО ""SPK-трэйн /СПК трэйн """,SPK-трэйн /СПК трэйн  ТОО,ТОО,080140002717,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000296,"ТОО ""Синхрон""",Синхрон ТОО,ТОО,000140001922,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000299,Telecom Servis PV ТОО ,Telecom Servis PV ТОО,ТОО,100840013774,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000301,"ТОО ""Компания ЛАЙН""",Компания ЛАЙН ТОО,ТОО,941140000060,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000302,Лидер 21 ТОО ,Лидер 21 ТОО,ТОО,130340013296,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000303,Теплолюкс -Казахстан ТОО ,Теплолюкс -Казахстан ТОО,ТОО,130640011726,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000304,ProFile.kz ТОО ,ProFile.kz ТОО,ТОО,110840013528,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000305,НТП Kazecotech ТОО ,НТП Kazecotech ТОО,ТОО,110840010682,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000307,БайАз ТОО ,БайАз ТОО,ТОО,181040013148,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000308,Юниплэкс ТОО ,Юниплэкс ТОО,ТОО,061140012199,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000311,"ТОО ""Kahan-Astanа""",Kahan-Astanа ТОО,ТОО,090640009229,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000317,МастерПринт&Co ТОО ,МастерПринт&Co ТОО,ТОО,110240013774,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000318,"ТОО ""Astana Service Automatic""",Astana Service Automatic ТОО,ТОО,190240025495,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000321,Trilioner SN ТОО ,Trilioner SN ТОО,ТОО,180440010690,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000324,ElectroMart ТОО ,ElectroMart ТОО,ТОО,180440020955,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000327,Куанышева Айнель Камбаровна ,Куанышева Айнель Камбаровна,ФЛ,900501450242,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000328,"Страховая Компания ""Евразия""  АО ",Страховая Компания Евразия АО,АО,950540000024,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000331,"ТОО ""ЭлектроМонтажПрофи""",ЭлектроМонтажПрофи ТОО,ТОО,180340013552,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000332,Астана - Теплотранзит АО ,Астана - Теплотранзит АО,АО,041140003314,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000333,Шиелі - А ТОО ,Шиелі - А ТОО,ТОО,110240010531,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000335,"ТОО ""INTANT-Astana""",INTANT-Astana ТОО,ТОО,061140008180,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000336,"ТехноНИКОЛЬ-КАЗАХСТАН""ТОО",ТехноНИКОЛЬ-КАЗАХСТАН ТОО,ТОО,040240003068,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000337,"ТОО ""ESQ""",ESQ ТОО,ТОО,130340004396,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000340,ALSEZA( АЛСЕЗА) ТОО ,ALSEZA( АЛСЕЗА) ТОО,ТОО,080640002211,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000341,Әлем ТАТ ТОО,Әлем ТАТ ТОО,ТОО,020340001250,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000699,Агро НС ТОО ,Агро НС ТОО,ТОО,190940022058,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000700,"ТОО ""Производственно-коммерческая фирма"" М и М """,Производственно-коммерческая фирма М и М  ТОО,ТОО,930540000184,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000703,Мастер саун ТОО,Мастер саун ТОО,ТОО,110240020876,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000705,"ТОО  ""Эрнст энд Янг Казахстан""",Эрнст энд Янг Казахстан ТОО,ТОО,920240000197,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000706,ТОО«TAAZ INVESTMENTS AND SERVICES» (ТААЗ ИНВЕСТМЕНТС ЭНД СЕРВИСЕС),ТООTAAZ INVESTMENTS AND SERVICES (ТААЗ ИНВЕСТМЕНТС ЭНД СЕРВИСЕС),ТОО,190340008062,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000707,"ТОО Ф-ал ""Картриджная Компания CLA """,Ф-ал Картриджная Компания CLA  ТОО,ТОО,140441010579,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000708,"ТОО ""TEHNA.KZ"" ",TEHNA.KZ ТОО,ТОО,220740041007,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000709,"ТОО  ""Картриджная компания CLA""",Картриджная компания CLA ТОО,ТОО,130840013462,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000713,"ТОО ""Центр производительности и качества""",Центр производительности и качества ТОО,ТОО,170640007369,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000717,"ТОО ""Любимый Дом-Астана""",Любимый Дом-Астана ТОО,ТОО,160440025853,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000646,"ТОО ""InfoTrade LTD""",InfoTrade LTD ТОО,ТОО,210640010666,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000647,"ТОО ""КазСибФармацея""",КазСибФармацея ТОО,ТОО,030940003537,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000650,"ТОО ""Kairos Trade""",Kairos Trade ТОО,ТОО,130840015508,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000651,"ТОО ""ПРОКСИМО2022"" ",ПРОКСИМО2022 ТОО,ТОО,220640040273,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000653,"ТОО ""AK EL ASTANA"" ",AK EL ASTANA ТОО,ТОО,081240014300,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000654,"ТОО ""Азия Норд""",Азия Норд ТОО,ТОО,151240019991,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000655,"ТОО ""Global Network Tehnology""",Global Network Tehnology ТОО,ТОО,220240000329,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000656,"Qazzaq group"" ТОО ",Qazzaq group ТОО,ТОО,201240004330,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000293,"ТОО ""Холод-Экспо""",Холод-Экспо ТОО,ТОО,100740003228,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000657,"ТОО ""Abilbaga""",Abilbaga ТОО,ТОО,160140011872,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000658,"ТОО  ""Green Country""",Green Country ТОО,ТОО,180840004363,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000659,Жана Жол Бетон ТОО ,Жана Жол Бетон ТОО,ТОО,211240033158,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000660,ЖилПромСтрой Азия ТОО ,ЖилПромСтрой Азия ТОО,ТОО,081140006455,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000662,"ТОО ""КОТЛЫ-КЗ""",КОТЛЫ-КЗ ТОО,ТОО,161040015011,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000664,"ТОО ""Daryn Advice""",Daryn Advice ТОО,ТОО,210440033320,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000665,Ресанта Компани ТОО ,Ресанта Компани ТОО,ТОО,180740020669,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000694,"Spectrum Плюс""ТОО ",Spectrum Плюс ТОО,ТОО,200740016429,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000697,"ТОО ""Терминал Астана "" ",Терминал Астана  ТОО,ТОО,191140017808,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000610,СтройДекор 777 ТОО ,СтройДекор 777 ТОО,ТОО,130940008063,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000612,"ТОО ""Торговый Дом""Керамин Астана""",Торговый ДомКерамин Астана ТОО,ТОО,020140000521,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
000000613,"ТОО ""КАСКАД РИК""",КАСКАД РИК ТОО,ТОО,130240028627,Поставщики ,КАЗАХСТАН,ТОО «DOWNTOWN MANAGEMENT»
